,Cw*0102,Cw*0103,Cw*0201,Cw*0202,Cw*0210,Cw*0302,Cw*0303,Cw*0304,Cw*0307,Cw*0309,Cw*0401,Cw*0403,Cw*0404,Cw*0501,Cw*0505,Cw*0602,Cw*0701,Cw*0702,Cw*0704,Cw*0705,Cw*0707,Cw*0708,Cw*0709,Cw*0721,Cw*0801,Cw*0802,Cw*0803,Cw*0804,Cw*1202,Cw*1203,Cw*1204,Cw*1205,Cw*1402,Cw*1403,Cw*1502,Cw*1503,Cw*1504,Cw*1505,Cw*1506,Cw*1507,Cw*1508,Cw*1509,Cw*1601,Cw*1602,Cw*1604,Cw*1700,Cw*1800,Cw*3031
A*29, 0.19288414943617627,-0.14763197346265941,-0.067471463035465862,-0.69293878133653353, 0.12588786216238651,-0.79059689308350656,-0.61800807870011576,-0.51556008886748761, 0.72866407819742962,-0.066359406209695285,-0.57848603213890104,-0.079017866761590602,-0.076173083394276211, -1.3012477110463925,-0.074453117354229117,  1.5094602823081618, 0.27144413305866549,-0.30613705179595263,-0.88121454183690362,-0.075900615678192285,-0.076037663165670163,-0.11260719496831258,-0.076364063821919972,-0.076226272311115839,-0.19173998433283657,0.063067202398069844,-0.073101082570163414,-0.10168171442077936,-0.40484086845548611, 0.28404307603520823,-0.10579875536775137,-0.074316217337901114,-0.17506620230102488,-0.24439085830773763, 0.18126922284460797, 0.55979161339311123,-0.19464859796208192,  2.1379041509896903, 0.22615137068553304,-0.076167186713923973,-0.071192572120335085,-0.079346389960346389,  2.7475622217354587, 0.18324050734510627,-0.85624593640365254, 0.26659633059548771,-0.13907264001073696,-0.07792529595141609
A*30,-0.058439105472221343,-0.13481469954572467,-0.077290107066682268,  0.0566409585702215,  0.5641593005225598, 0.16288245237863561,-0.94690022411163299,0.066530386017668933, -0.1044424518192016,-0.078049450518492686, 0.67788491273235596, 0.74878180666370386,-0.076075432567669812,  2.5123323378346103,-0.078626764790776668, 0.33335749068526965,-0.72030640135181656,-0.78594242632323286,-0.014037999127608437,-0.083799654478107583,-0.08108028323791272,-0.10131960787450132,-0.081420552036526581,-0.081224139381835037,-0.22936666517473156,-0.14691776893052022,-0.076047195159705844,-0.13093972104664492,-0.46745364233296499, -0.9236185591678242,-0.10598228180466319,-0.088171652695002864, 0.11193931918026284,-0.12384677970725226, -1.2468939862489012,-0.11618768953427899,-0.24108061085380975, 0.62997305521361047,-0.13360640405179938,-0.080545239001634586,-0.075501953818646023,-0.087417510100173831,   1.179359606791744,0.058349450061558471, 0.31442092406115418, 0.62319051149677074,-0.18288518917828314,-0.079570363699348334
A*31, 0.49003436203213474,-0.18765732773110014,-0.06985066101507148, 0.17451237778017201,-0.36614551691898495, 0.71346596888936997, 0.34162987329781491,   1.211045499148433, -0.1027786558424178,-0.069737360906464305, 0.42646801999319423,-0.074629397957737598,-0.072534230579384962, 0.12704832718988518,-0.081970501387793646,-0.13073361215659118,-0.11557108160731018,0.027840715419659434, -0.4372312874978514,-0.073248958872906056,-0.07371700744066452,-0.094214770558289002,-0.074026092179061143,-0.073856841324995801, 0.47271666188018452,-0.20269305853247535,-0.071661896452408336,-0.10344806808760772,-0.66410635198310231, 0.65238035838734965,-0.095593888876036148,-0.070423681428199297,0.0076915255625475739, 0.62662409277405406,  0.7617133118200593, 0.60492980622114301,-0.33952947401997313,0.026700406277815534,-0.18188389155984577,-0.083877093253286586,-0.078191491532116061,-0.099398099169442936,-0.84729302866687861, -0.6107825059894888,-0.20922358644392797,-0.65244186944800442,-0.18505181963354639,-0.071298197620858372
A*32, 0.53339399360125472, 0.13842162787967799,-0.11058686835668623, 0.81360068215224279, 0.24938419560019748,-0.49664478407489132,-0.14192665602862098, -0.7185158775487438, 0.42194153637554077,-0.11858209131846298,-0.32894961193762717,-0.12291317214074894, -0.1198000136043718,  0.9998518531782018,-0.11838787645360527,-0.45724130979390093, 0.62286045199166595,0.073510502550843168, 0.48085266801866255,-0.11616491141347514,-0.11626739206325164,-0.15288835544417889,-0.051984136459608733,-0.11649889281788783,-0.30097713502823187,-0.099792509936574625, -0.1123814430567736,-0.16260463960742469,  0.2046417965522328, 0.03123097918287562,-0.15316338671399443,-0.11691914248845747,-0.17480129557589977,-0.24426825508279393, 0.48606260967337533,-0.18654156628150215,-0.37289421440971643,-0.45855547219562592,-0.20274631148559563,-0.12115850473543874,-0.11363573512325985,-0.13155557789885736,-0.20077652798535517,   0.896863591166144, 0.56983505856968997, 0.30146903309189077, -0.2622963313729853,-0.12150058114994752
A*33,-0.24387226638898324,-0.079378197916755155,-0.047184315174268562, 0.25898510460859908, 0.93257417615600879,  1.8585803747117846,-0.19840177095252878,-0.094866153441695716,-0.064429408097397764,-0.045515429691265208,-0.29571968479277372,-0.047742773611353234,-0.045281204198132106,-0.098114670495911133,-0.044628979508769991,-0.41944486221475913, -1.3081353585084219, 0.43149359041806673, 0.07616518079743323,-0.048202575498234077,-0.049309006999634128,-0.027670815635786501,-0.04953078774159414,-0.049390714070549228,-0.13803269857900616,  1.3099216930958268,-0.044313902220300593,-0.063846053468193595,-0.15908412999928925,-0.28618287616244142,-0.060503227071174788,-0.051115948761837851,-0.047239124440726386,-0.082324838176868712,-0.30665057176488397,-0.069019274988688775,-0.13064535436409069,-0.45574469416201263,-0.071418879451134246,-0.045732131891913677,-0.042852035745499624,-0.048578172796414076, 0.79204599369700501,-0.38533891628922468,  -0.221069405203831, 0.45555080237530188,-0.10375178947676347,-0.045053915906908285
A*34,-0.29775107375060345,-0.0069474001489334162,-0.0024827227790529035,-0.25581319840466904,-0.0060698516354766542,-0.0064178906643800708,-0.035549731111910989,0.010998899189905079,-0.0028995668054613731,-0.0020454290299165919, 0.31326272610046091,-0.0030991461875138904,-0.0022825432151754102,-0.23423411073905154,-0.0021671686003219997,-0.72694099178694072, 0.52241083881785888,-0.10796880830483396,-0.047554499948104234,-0.0022586547374250036,-0.0025833618872084588,-0.0026536715854597126,-0.0025958342484347567,-0.0025875588824017144,-0.0077291048100571235, 0.23562785953939819,-0.0022007076517515218, 0.96664343276978337,-0.011040753901988016,-0.071085934450871469,-0.0030335586021396454,-0.0021884694163987147,-0.030404309031292594,-0.0043042144196218084,-0.085247635404823302,-0.004162459856765474,-0.0061836523463875493,-0.025698299502785453,-0.0033095977778689451,-0.0022173811821993654,-0.0020778779485556343,-0.0023257792120127004,-0.10020779631719787, 0.10499267981236925,-0.013470058872954591,-0.015116484864586529,-0.0067895150697234556,-0.0022396311365175878
A*36,-0.23427541841602212,-0.007580607923063979,-0.0048007745990688326, 0.54402714946986197,-0.048467934029515845,-0.012916665197316466,-0.36863625105724263, 0.30670068597389644,-0.0058857830399908825,-0.0043592392757164124,  0.1579509068485713,-0.0043817563442664987,-0.0040907939856655428,-0.12961102787323656,-0.00435170121057297, 0.14830942466175154, 0.23113382957792275, 0.27043196969080041,-0.090817964254085642,-0.0040880158318240519,-0.0049906025682083053,-0.0051544208837672979,-0.0050149193701808118,-0.0049978997916791251,-0.014081294332443265, 0.59941028977242838,-0.0039666219797642611,-0.0057607713550615648,-0.027465039166954423,-0.50618994630447001,-0.005688080555568264,-0.0042504075743841855,-0.21755054550310471,-0.0075446647309764248,-0.18326761486976537,-0.0065093215932202474,-0.017709010612868281,-0.059990397844179255,-0.0088852531460787369,-0.0044627037199652386,-0.004154066432430552,-0.0050697267829545719,-0.088932849585695667,-0.081390582248587542,-0.014733677950284534,-0.029456898714528803,-0.012449029530598664,-0.0040339758099241533
A*66,-0.43207505408229108,-0.0032352138849181546,-0.013813863974288231, -0.4935651051983459,-0.20553361910967127,-0.47084112217153395,-0.91716549241066359,-0.52812630535854788,-0.022884051530568553,-0.016644583590353191,-0.60587297410971175, -0.0151384625075013,-0.014709504589913637, 0.12305394772928742,-0.014107433669228777, 0.26764600978534209,-0.71712093370123109,-0.56007316618957903, 0.17512332665239294,-0.015945696299717191,-0.014571759682833705,-0.018670998556984168,-0.01463801620955784,-0.014602377197535541,-0.044067694214312524,0.087494025395855435,-0.014047331313908095,-0.020007224133808323, 0.98356638712725797,  1.3166097139975894,-0.019428168250510792,-0.014652130533423421, 0.33830354384264544,-0.027410547735444494,  -0.376187284478253,-0.022067656080425491,-0.044382327879088149, 0.55886726842283518,-0.022246364872841241,-0.014483369261534535,-0.01351236417880728,-0.015215935224679508, 0.79970539156361886,-0.14255669816812983,-0.088690479803202979,   1.381723322127143,-0.028952467969060574,-0.014849158521563785
A*68,-0.56483071986524047, 0.43808899516245864,-0.12105442326562627,-0.076606536833081537, 0.43560546061375588,-0.45065566979433758, 0.27078957630218686, 0.49717601203079431,-0.16499953093266762,-0.11911163417247547,0.014719900454439671,-0.11509311092451378,-0.12776239366163575, 0.16505716625459982,-0.13575514888672235,0.024398285135261523,-0.28907289978924089,-0.39774149190532215,  2.7601997738301844,-0.12621700478423542,-0.12724584138632616,-0.16199387930100836,-0.12775671857188758, -0.1274790772044041, 0.71289205281303003,-0.29512714984527844,-0.12387679633493753,  0.5068537147208424,-0.82101614486602337,-0.76955603769314296,-0.16741543864533415,-0.12692889900740942, 0.13878347230512461,-0.26718755680612688,  0.7186413262302398, -0.2076440106155788, 0.73845408150529135, 0.43613650053400055,-0.26505237705930151, 0.52442305638213704,-0.13006933318473521,-0.15853140217420625,-0.74439486926279919,-0.67487873248194485,-0.63038819567657989,-0.61411279811615149,  0.9729420120679666,-0.12560556329403089
A*69,  0.8552866317812774,-0.023040849009371898,-0.010314052350011895,-0.17746038080522114,-0.045140831205741298, 0.37947105999101677,-0.61796966238120121,-0.58029731795493811,-0.013326676817878649,-0.0098247053137725301, -1.5842778678700813,-0.01102904876897475,-0.011887002411770053,-0.89812204620044411,-0.01099311413024656,0.017144207121662512,-0.048685007374551628, 0.26257978652600339,-0.30370812461100638,-0.010875487085754249,-0.010843390424888097, -0.0122357375312423,-0.01089383171688404,-0.010862761135076282,-0.032815672922799792, 0.67517103398528588,-0.010219511665456812,-0.014877655081439465,-0.053579959077168303,  1.2603842578972466,-0.014364723024234286,-0.010557069641371531, 0.21695362476693891,-0.024897609898103048,0.064315275417384077,-0.018249002196576648,-0.052726936758192705,-0.066582212612163141,-0.021352846789402555,-0.011279534943772389,-0.010523117765708004,-0.012651924311688904,-0.10430492588957109,  0.5857230697816832, 0.65007227110299814,-0.064662631559478004,-0.026336050828692996,-0.015331938306620307
A*74,-0.37968974472404771,-0.016884997062150572,-0.0073983189960528419, 0.76601188477592885,  1.9384750725145026,-0.11505905086020662,-0.15692497726474131, -1.1817628273128034,-0.011410991702032452,-0.007184904300301052,  1.4526746771791905,-0.0082500673291740195,-0.0076339448622745922,-0.57566273656514133,-0.0081775545958481417, 0.11935892406818197,0.095963713480316501, -1.0083521371900064,-0.37618146057245128,-0.0078666392864971853,-0.007845074467483365,-0.012609873832904512,-0.0078771710563231134,-0.0078653195572779052,-0.022065264525612697,0.043139683017099494,-0.0076284340275145184,-0.010971989205747176,-0.043199055198213189,-0.39070181952962091,-0.011402774716680627,-0.0089199682486896057,-0.16566556487866235,-0.023972690487190453, 0.13435606099520081,-0.013847946925288079, -0.0309555226020507, 0.32349743099578088,-0.015406414527180624,-0.0083799000601609535,-0.0077999962072715957,-0.0092364384284505056,-0.64007784891907127, 0.63843173960901489,-0.11761210876144881,-0.054619432975957963,-0.016907821556200207,-0.0079004033164876558
A*80,-0.023907955657585297,-0.0016732285197760951,-0.00098544981461588105, 0.66587604031636027,-0.0039400607640661051,-0.16787540068440981,-0.01699569257715219,-0.014146318548949967,-0.0013015828140175711,-0.00094415433226232171,0.060973412498178732,-0.0010851118254105814,-0.00100255895918041,-0.068812026131539639,-0.00096036958308807845,-0.09197785064280059, 0.14124569812488655,-0.18012805913312729,-0.0075672073649218838,-0.0010460757254932332,-0.0010385671012840649,-0.0012257969954088698,-0.0010432764451301854,-0.001040437866043064,-0.0032874331734306164,-0.0079936634492348557,-0.0010185187033867724,-0.0014538638807539729,-0.0066269259421383982,-0.19731635720800902,-0.0015982455538846338,-0.0012245390504866394,-0.0065442354992999805,-0.0015327952733080292,-0.010492282288333559,-0.0015050707735086866,-0.0021871078639497349,-0.0050626392698027911,-0.0012744361963186923,-0.00098330302315803803,-0.00092356232476092264,-0.00099948966688423002,-0.0082922481377654712,-0.0045703430326816284,-0.0030971296408618437,-0.0082753425801203439,-0.0021095575456807976,-0.0010288793754026522
B*07,-0.56333623478974804,-0.26334914000301879,-0.14472737723658247,-0.19898174007379507,-0.29829383521015179,-0.42367114329680367,0.017780862771587174, 0.30691326042781408,-0.17291004255734441,-0.13743816688493207,-0.67886298287174607,-0.13879004933729225, -0.1322974157247217,-0.43964783529691731,-0.12720941144725881, -1.5744131740737262, 0.79713127266532768,  5.0515337986304223,-0.076072081631053945,-0.15971400131390448,-0.14008108096393271,   1.253807306181052,-0.14346300029692044,-0.13408064690631483,-0.42087642959784977,-0.22537489800718516,-0.14805201742243379,-0.17745260159453449,-0.68404798154402857, 0.40947594086023487,-0.17189309696442337,-0.15478821181156893,-0.65986197461834706,-0.23101592012940053, 0.48316878945084668,-0.12712514017234511,-0.34145411893444977,  3.6921134457794973,-0.19462970673295174,-0.13019240737451218,-0.13395850394270525,-0.15843884791545351, -1.2671066864435416, -0.6099657007125634, -0.4441974703258092, 0.10976836205498053, 0.24351693641118069,-0.13743890107267379
B*08, -0.7666190151583071,-0.13672288254182843, 0.83117995879538242,-0.59937409336097192,-0.14392556894514516,-0.27720515636145587,-0.91950197577422665, 0.41019940524050713,-0.022975307696151082,-0.065406052235184836, -1.2092605190322729,-0.071442478049064256,-0.066917985356232709, 0.81275782631932958,-0.063914769261341389, -1.9764565144398862,  4.5368005194962029,  2.2362320794290049,-0.48864846378275428,-0.069827015153337682, 0.77831784507748281,-0.082772783277179185, 0.77925260630031368, 0.77666799221217853, 0.42647914079696114,-0.42941506044820638,-0.072386769208282228,-0.090565648297072754,-0.52889791280721044, -1.1521364391854043,-0.092054062892752878,-0.050084402176159337, -0.3713006232679042,-0.12423597411199594,-0.68470575129982469,-0.096332778528369079,-0.19041540721013012, 0.34908753552842814,-0.091185933805505201,-0.064768100581086271,-0.063617206378703647,-0.073124327829385105,-0.18199922787045514,-0.32596155191396037,-0.20369956592756108, 0.13115677120817576, -0.1513642113692302,-0.068910144869405096
B*13,0.065308985301485822,-0.075211885691115629,-0.037599245866507529,  -0.035270641773846,-0.11204012561483417,-0.12307049173040088,-0.61525170040019961, 0.58517554827794094,-0.042397031927016597,-0.03545437712499469,-0.52266645113830457, 0.86956936755104541,-0.035891672391487661, -1.1627675758972293,-0.034123981075176869,  4.7624744785899997, 0.11585399193857208, 0.08578420769950261,-0.33330813558068134,-0.034543646849047628,-0.033484406430229041,-0.039448742572615422,-0.033652832734247337,-0.033704416586302931,-0.14809251373196231,-0.27052984630326404,-0.038222308509999102, 0.88349788636754556, -0.1673967690892175, -0.6805794456225368,-0.043880027280532197,-0.032916589838532441,-0.23237053124543269,-0.061813696187329278,-0.38728804355287494,-0.050608569290889888,-0.11395735202483992,-0.26661129772300507,-0.054047954113503466,-0.032500104956619445,-0.034482197253022512,-0.041779457523793827,-0.55777075370959828,-0.20983203243058818, -0.1542429848124677,-0.33396014384788542,-0.077820412022460109,-0.037074073271491995
B*14,-0.53253500275412002,-0.09978640899501294,-0.049611195688505479,  1.1738216830722488,-0.15405368969942651,-0.22039098755514974,-0.69598562611423631, -0.8414624539974821,-0.066009096945257917,-0.047176659470895894, -1.0672921135613997,-0.052120375318658464,-0.051668002892162251,  1.4505826529838179,-0.049377460826610153,-0.22709859341740818, -1.5258765104170799,-0.45959282842803367,-0.72607785753400711,-0.059503712857602593,-0.053696979925968807,-0.066115099182920023,-0.053713393204795637,-0.05361507446144393,-0.21731557021309372,  7.1239304711777898,-0.051308671476351042, 0.17009492644842283,-0.31922582288092066,  -0.957818941658236,-0.064992503518408767,-0.057684231263855981,-0.28329365619812941,-0.077024831426743115,-0.13077621126109609,-0.075116129582583679,-0.15800799378943384,  1.5824542251179545,-0.065435928694911535,-0.053176951351078847,-0.046029097662478778,-0.051495986092997284,-0.63831963525195112,-0.27229022261084967,-0.21715458155957423,-0.36936282009687238,-0.18895338374666806,-0.053341665215817971
B*15,  1.3670379724089992,-0.42861813931094522,-0.24603196495498469,-0.30698171080464881,  2.7550076586100181,-0.62594244622522033,  3.6172840904340231,  3.1074743713958508, 0.40390639864977956, 0.50814892414139257,  1.4187267667798471,-0.22846159271510749,-0.23400945492282355,  -1.014238532405757,-0.22431544218660551, -1.7971042634860188,  0.7832323089773765,-0.52662562025883097,   2.385924686073821,-0.23891482500314734,-0.23516994040086231,-0.26525396879966595,-0.23480017995413272,-0.23518129150294859,-0.51720825730753761,0.021603480690706986,-0.25024598001566528,-0.27826924537170761,-0.91974130636840901,-0.39642567795167716, -0.2806026612661533,-0.23039323753874008,   1.779689713123815, -0.3824943793651534,  -1.428196270293556,-0.31981428938266993,-0.59555697424259901,-0.95714789223856533,-0.33627828302765023,-0.21252099389055096,-0.22851536259146049,-0.27151427859927196,-0.51165817801532065,-0.85829002416838285,-0.62811124240177096, -0.9683266827466156,-0.49406184303955192,-0.24101393853094796
