,Cw*0102,Cw*0202,Cw*0210,Cw*0302,Cw*0303,Cw*0304,Cw*0401,Cw*0404,Cw*0501,Cw*0602,Cw*0701,Cw*0702,Cw*0704,Cw*0801,Cw*0802,Cw*0803,Cw*1202,Cw*1203,Cw*1402,Cw*1502,Cw*1505,Cw*1601,Cw*1700,Cw*1800
A*33,-0.083862581621301391,  0.6839449613682268,-0.024260649497023976,-0.025699227171393293,-0.10565264961766326,-0.40793565190554032, 0.64400417050872183,-0.064607653345903543,-0.056710988020163493,-0.063197572306940467,-0.12124634389374538,-0.11994521454974863,-0.042023508753944838,-0.06992741091916288, 0.39858930725673847,-0.031855057310064189,-0.041395188046173627,-0.10203713753332086,-0.055520900605947679,-0.16774856209754377,-0.027030970408178152,-0.07042582874076532,-0.019517945564610222,-0.025937397224551829
A*34,-0.021621807172373494,-0.024788786613798592,-0.0055911534412633529,-0.0059574741973200014,-0.018710586485004892,-0.014528794255239053,-0.072961345362654237,-0.010532314318788838,-0.091407070307634466,-0.12453130422258371, 0.62286756563733425,-0.029235020435864741,-0.018188118351234229,-0.014401343832831167,-0.01327134186740735,-0.0074000050879831636,-0.0096809244091366296,-0.021978831630440517,-0.012191286106076591,-0.020049072998798847,-0.0062581557825477441,-0.054039915275868121,-0.019509957402667911,-0.0060329560798166558
A*36,-0.022849481669012045,-0.019695248424493023,-0.0056838026278059131,-0.0060075770598744188,-0.017786412496843231,-0.016790690097893621, 0.41528621696500312,-0.011046272392623239,-0.013809154269921266,-0.066765025804423533,-0.0082167210636164782,-0.048193765521539825,-0.010123441558485959,-0.015297289964617574,-0.029736202331091071,-0.0076020216885536122,-0.0099440597818114176,-0.022989739567273442,-0.013244712311081874,-0.021570584271161288,-0.0064141600104245383,-0.015714035175203419,-0.019781922226423582,-0.0060238966508287719
A*66,-0.017067189570562389,-0.03245426984573626,-0.0054083870955356729,-0.0057530831242650357,-0.021617698253199057,-0.011858088956988758, -0.1287055531297496,-0.0095681263131543164,-0.21662351077750899,-0.057653013895439371,  0.8006881783010561,-0.023321615518555164,-0.033719435221999709,-0.012636974619504929,-0.012040744429626554,-0.0070265125216657223,-0.0089686526147923825,-0.018191087445031295,-0.010985886535801442,-0.017094937282059817,-0.006055374254677043,-0.12117497300892019,-0.016898120277608758,-0.0058649436086737321
A*68,-0.22906152209074984,-0.66037701524147985,-0.12812606201795892,  0.6753334482924831,-0.32368509853621269, 0.25223189539940621,-0.90501740576651624, 0.69348733538465646,-0.09271884752241151, 0.16223275471080781,-0.056786823467950442, 0.58301352436996323, 0.87867298352989431, 0.21117635489084757, 0.43076583435238436,-0.15489470013446874,-0.19250218177503972,-0.43575924508594738, 0.10767857298334971, 0.34220825480740363,-0.13598012278767266,-0.55623390540454498,-0.32806660846886504,-0.13759142042137817
A*69,-0.050699091552580712,-0.03643507747521748,-0.0095859028052283773,-0.010272405979187573,-0.033416264239663117, -0.0317751668559247,-0.081048259294224753,-0.019162977599955625,-0.024871177466113868,-0.072785233073814584,-0.069803896014864114, 0.65102680558152326,0.056269228803795805,-0.026656988742286829,-0.023698012765851997,-0.012644611569265793,-0.016811604443827125,-0.040535158096925594,-0.02434789606110525, -0.0380915086848891,-0.010515185038151846,-0.026874899136686937,-0.036948862427628647,-0.010315855061925094
B*07,-0.30219593971466746, -0.3326942497283541,-0.067863580709477497,-0.060701506805212052,-0.27822186269333499,-0.37787738974852264,-0.50627992850824977,-0.14304830290829121,-0.27785538521719183,-0.46810825789616944,0.082030201599208749,  3.7205549672952549,-0.16111160853043377,-0.20505565851895455, -0.1500270435850381,-0.094455760478700482, -0.1314362575951209,-0.18763737829707236,-0.13285327883029777,-0.23014578668353711, 0.81100771678127426,-0.20804268656034991,-0.23662057961419042,-0.061360443052571358
B*08,-0.24531909555152748,-0.17616159027839723,-0.04303776189086287,-0.041211625856937037,-0.16856672921771029, -0.2099333323877568,-0.25599980139081296,-0.080117672820718924,-0.13821106585764892,-0.49682321833622445,  2.7131644590398944, 0.40547533792196411,-0.078346123407842999,-0.11434879056239393,-0.087253722238286785,-0.056720971666764694,-0.068726758938888369,-0.19607125872491354,-0.14436354865987336,-0.17691020371626517,-0.072604047184526246,-0.10903396170042177,-0.11758368964956044,-0.041294826923524243
B*13,-0.14212528579271327,-0.14906084078577816,-0.032588423958308577,-0.029128699705997574,-0.13384330871988548,-0.17180261925738205,-0.17572460634988127,-0.062583482457133424,-0.17277278152634185,   2.684463344041736,-0.39887861913927364,-0.23634932672584047,-0.062059683501645507,-0.094508569533287443,-0.076834743672902703,-0.043104856078357991,-0.055728568836785855,-0.10034959835073314,-0.10082388919729376,-0.12454876101017968,-0.038384954629806969, -0.0739239634891692,-0.16590639796350362,-0.043431363359533709
B*14,-0.27346330462311497,-0.20202270814563486,-0.041857367336650034,-0.056234521509222597, -0.1731448459379078,-0.13349196520109208,-0.36199980889063954,-0.10124324252996635,-0.11779858900691735,-0.28500071869811161,-0.24395432795471336, -0.3404851723292403,-0.10804473624369887,-0.13630560651364743,  2.9043470520361585,-0.065594499491761785,-0.077123947560207184,-0.22231801923367925,-0.093525826624102776,  0.4903140620304462,-0.045999235216339925,-0.11699574998916179,-0.15371042645201677,-0.044346494578778567
B*15,  2.1773151641466888,0.019044943619303284, 0.44171523536868668, 0.51870577677643137,  1.2063718196900117,  0.9531975062897533,0.062085760281897405,0.042418574466661259,-0.82392134349818569, -1.1399292859192824, -0.6137007796193571, -0.6829830627528154,  0.9142281572300246,-0.65985481907482868,-0.46182342034771484,-0.34850061803574606, -0.3887135180847055,-0.53727660156935142, 0.94161490151635652,-0.66181704718877388,-0.21835809390955407,-0.54239216987620287,-0.64955638933613535, 0.45212930982684013
B*18,-0.20655640982694329,-0.22494421745889984, -0.0560697122070212,-0.054008863666366466,-0.20670629191932777,-0.21299890838785634,-0.39383736837582006,-0.10626040799730119,  2.2823805679134783, -0.4641483550562352,-0.43717242661617284,-0.33760183800639909,-0.10107778507219414,-0.15997717051294907,-0.13446861675989244,-0.075031482986290324,-0.10647469545464827,  1.8883812796561634,-0.14292858509935924,-0.19540783518512359,-0.057044127311364393,-0.12500021806057063,-0.30056803570838192,-0.072478495900524381
B*27,  1.1391538215909236,  3.6116905083586985,-0.11673629425924865,-0.10522141891869033,-0.43340275431400616,  0.2857333190742084,-0.36695258169458167,-0.24303721016351812,-0.41882925437386581,-0.69190886676389263,-0.26776670859727292,-0.20170024491848207,-0.23170959384099651,-0.34534339284312887,-0.23285578192018613,-0.15448052842641385,-0.18213776693256251,-0.37532064056509884,-0.10873553795841728,  0.2425082037719973, -0.1047567438489433,-0.29305109556430936,-0.30558034540049672,-0.099559091491715698
B*35,-0.52122205015424139,-0.34381525377503014,-0.10344265289257649,-0.093035509632278662,-0.39471230302710858,-0.05032843075172707,  3.8682783444544211,  2.5465470808918824, -0.3846145141296623,-0.66350212761225003,-0.74679532559202344,-0.61443839909582498,-0.21462823612436396,-0.30959248586560439,-0.19630741541336777,-0.085397492615760268,-0.16414412728812183,-0.27134674376987827,-0.18092479134367576,-0.34550079339827994,-0.09879050417847815,-0.25102677351360086,-0.29107179392534782,-0.090187701247101473
B*37,-0.088555280995196869,-0.089807141361563925,-0.021627048654809241,-0.017870275021574417,-0.095310257943353238, -0.1394086196333699,-0.11634545444461337,-0.042522730113607639,-0.092073034654926722,  1.7943434217044905,-0.34357078921708578,-0.16330492477715722,-0.044414691782910097,-0.060872602257599946,-0.038105803798245526,-0.028890403655878517,-0.034267417855478391,-0.064446435756347509,-0.065680296812808445,-0.091584307106438057,-0.032809658295797219,-0.049643494014811898,-0.055306368714490399,-0.017926384836426119
B*38,-0.088899509775826391,-0.18378644231186364,-0.02556466255175039,-0.027101725998794863,-0.13415859087018736,-0.064694221914634711,-0.22632572641999482,-0.047386538329664545,-0.076699914045153736,-0.15822401775433689,-0.12311247862718963,-0.24558616023509966,-0.05165470501538736,-0.067415868150047492,-0.058988442885240515,-0.033841062454940146,-0.05132260056299387,  2.1015083998366189,-0.057900484573833004,-0.15002447669611527,-0.028280023667658648,-0.064597306771750684,-0.10825736502952148, -0.0276860751946338
B*39,-0.33837910285423844,-0.32077742257215119,-0.083576949171738968,-0.080432447834057813,-0.34236005458897301,-0.51222074483250379, -0.4453801332864612, -0.1911519870938527,-0.32129685111730655,-0.59411628907499203, 0.79607081712878713,  3.1321538230528851,-0.13776564501796609,-0.26050738551576624,-0.17476625123967829,-0.11236848221691358,-0.12863091745318775,  1.1216334915042487,-0.14371074713661922, -0.3024015068172391,-0.081572596783097528,-0.19871503684383662,-0.21140566812432754,-0.068321912111013031
B*40,-0.78539925667704036, 0.69102474367509037,-0.13855244712330747,-0.13950323971573583, 0.95554519191200538,  3.2660804431987791,-0.82840344454590642,-0.28051722805531809,-0.38171035775560114,-0.82410668061580283,-0.77155292694357758,-0.67793544626143132,-0.24809870567043976, 0.18450585743209585,-0.34860125154391264,-0.20466442994842832,-0.23635310574141977, 0.19963989366401819,-0.24136978396250638,  1.3183215406441049,-0.14785248708191301,   0.144072495774235,-0.37087417660325739,-0.13369519805473148
B*41,-0.13494020537609427,-0.16882670521889417,-0.036472447947894143,-0.034133322260577158,-0.13427513926613849,-0.15100953171495318,-0.33455485125883322,-0.068205762912824125,-0.14333157002929597,-0.31831184256964962, 0.29839509479842385,-0.26919731156433246,-0.081560648659282128,-0.065001013469767069,-0.091774390714430332,-0.048411469168042398,-0.071509517124815458,-0.23136453739899746,-0.093109215241560267, -0.1327081617617252,-0.042855365830751016,-0.094499700991883345,  2.4877070307357854,-0.040049415053467471
B*42,-0.049059037482915374,-0.091335599640165535,-0.019295891693460392,-0.020431862341823339,-0.070513957371650671,-0.050000870811323983,-0.23072858087412859,-0.035227341198004164,-0.10752375406371283,-0.24525608057780593,-0.21488801216519321,-0.13965530802169471,-0.031638353922227733,-0.048755392177013808,-0.060984665360556856,-0.025771883590813786,-0.031583206786166419,-0.063419052167881143,-0.15020525008420055,-0.074535245631673408,-0.021666279660061474,-0.044474618115278503,   1.862872028751074,-0.035921785013321689
B*44,-0.69518643773691369, 0.36747673389776608,-0.17314212848829358,-0.17899681977294996, 0.05889068798952541,-0.69534596972240137,   1.046806961598447,-0.35671585947100631,  2.9895772782147034,-0.88963239857175469,-0.39615474387272848,-0.85110513721312397,  1.2678427630014999,-0.45482712327979141, -0.3574113991638086,-0.22460164879701894,-0.28541518330774457,-0.56566613977966873,-0.43056213031177393,-0.54531744003804439,-0.17332814071517166,  2.2206183626912797,-0.51438759682741342,  -0.163416490323613
B*45, -0.3039251861791889,-0.098941807003740945,-0.022095870320962809,-0.022222542669229937,-0.093078727254421734,-0.25928960305653509,-0.24043020546267727,-0.051150352818373317,-0.067275935397244857,  2.2418909697966454,-0.21650342295380948,-0.16196681988827827,-0.033899271258187515,-0.088327951836421476,-0.058381199868736681,-0.027192832368706083,-0.03386532123001252,-0.083262043812079342,-0.034299653261547818,-0.092550071976625972,-0.023601155539307795,-0.14492026281756995,-0.062323546362647829,-0.022387186460340401
B*48,-0.50378389511807009, -0.1942421245503114,-0.051567479388455038,-0.050280880623775018,-0.24006421426470564,-0.27161361400791029,-0.46645295451751823, -0.1028864935648124,-0.15756571187929402,-0.38909611039672803,-0.36010050942770044,-0.32272517999934192,-0.088638966773058145,  3.0052023943607256,-0.15532109317100798,  1.5089794250508937,-0.10755180799711166,-0.20228598981071894,-0.082236187972081834,-0.28478784891399878,-0.052746281339839801,-0.16336375835489128,-0.21662127359646602,-0.050249443743822529
B*49,-0.23909942668524881,-0.16949051605921875,-0.043334774500442694,-0.040317496066529325,-0.16145186903525033,-0.23259099429884644,-0.36678121378032208,-0.085238144329780649, -0.1439008519662594, -0.3264377891189858,  1.8794545639382692,-0.26620698684302624,-0.079452889481733319, -0.1653553421499763,-0.093204677740009442,-0.055744630177372724,-0.12631189815206961,-0.23505119797847715, -0.1042839874192797, -0.1501882026911428,-0.042571116198862419,-0.10084298214750241,   1.394171600046757,-0.045769177164689527
B*50,-0.053588395218301145,-0.074491973934751571,-0.015374601975303416,-0.016329675519425879,-0.054917739323882907,-0.04225199344407983,-0.14369777188765195,-0.028753563268036297,-0.068792884217413794,  0.7024932574620194, 0.51131680657179812,-0.10472471426503095,-0.026484893709752818,-0.039635626796030748,-0.046859549883362134,-0.020474667488090178,-0.025723079938824424,-0.15237253983674151,-0.053789716661685139,-0.059753262676176359,-0.017811604905799944,-0.038209302643594213, -0.1051669461509032,-0.024605560288979245
B*51,  1.1523566652475639,-0.61542707944003894, -0.2112370726690998,-0.23616935036763106,-0.66569195380730128, 0.51663587331422134,  0.7830112041324282,-0.43735512818916644,-0.62713753331067001, -1.0795636239581585,-0.72627146831261524,-0.49805458900246868, -0.4337834285268804, 0.82082067124707703,-0.46080053697512346,-0.28887972810336349,-0.31185734138277693, -0.4843907113637706,  1.8619307063218129,  2.7990578105023745,-0.22951213626548275, 0.11064089327761831, -0.5309020145777209, -0.2074201277908293
B*52,-0.23028919448857282,-0.21152700216232814,-0.045183869826617241,-0.041941952285515303,-0.16878195287229111,-0.23801092690938558,-0.40912292692922914,-0.087378201780271017,-0.17577158062026044, -0.3293482414542489,-0.35729271296394205, 0.37385070406957077,-0.093635704094356578,-0.15534842236685531, -0.1085695794774119,-0.058636738915142927,  2.4568318318676448,-0.23713801195745907,-0.093162922459225098,-0.13499199055288899,-0.044231993342340549, 0.71305207711919916,-0.27371232972787907,-0.049658357870193445
B*53,-0.19293960059393053,-0.18600431422668226,-0.040921578828608141,-0.052499428485592123,-0.13574324274850491,-0.16077533712091199,  1.8426979005095243,-0.096006378442019882,-0.15901793083911447,  0.3011866356668309,-0.32300207679543502,-0.28694194273893453,-0.092714667478733415,-0.12531852075147978, 0.68531692870943306,-0.053465920147495141,-0.076244828017444519,-0.15462076775513947,-0.12144642070472547,-0.15482487882224813,-0.04517182840562519,-0.10415782072125745,-0.21046680025654643,-0.056917181005359446
B*55,-0.30190494202881596, -0.1070526264401315,-0.023292809691326619,-0.020966830245738064,  2.4609735587234804,  -0.259321834448479,-0.22844262858211684,-0.053568989112914557,-0.089140426088967842,-0.28053851990087453,-0.25050611345650137,-0.17886760164121476,-0.040257413962445227,-0.09555845294590988,-0.060202476106134002,-0.032250792477795283,-0.034812279115450893,-0.069599381483694975,-0.034270655997381806, -0.1067816290276518,-0.023120954350342001,-0.087589685819038685,-0.061830899030131635,-0.02109561677042273
B*56,  2.1841225093680321,-0.08282933413719426,-0.023015577514046426,-0.024538771649174659,-0.072348682521015062,-0.11579016072505267,-0.23668602361148741,-0.044457941544501327,-0.05564824155579351,-0.26308829701184189,-0.23993631645486793,-0.14694771679879973,-0.040258288820092178,-0.078280949187625279,-0.056251702800802474,-0.029614237614916227,-0.058582134361606877,-0.13083656844991165,-0.064601512008077386,-0.094443370560889611,-0.032517574642399905,-0.13846369451454982,-0.13058471049682455,-0.02440070238656129
B*57,-0.29294410724597558,-0.18178440733012835,-0.04138615276748004,-0.04081391215415249,-0.15939847157460205,-0.29230041892350611,  0.3056888331645603,-0.087408401494851282,-0.13991415803326068,  2.1256465006635925, 0.23053747739857933,-0.29624148389258004,-0.08830101734502141,-0.12885247184405288,-0.089025439286094771, -0.0534387006680817,-0.071696761561280145,-0.14869276290125591,-0.10220879470249022,-0.16838120295990838,-0.055254249791101384,-0.12041966104290756,-0.13296931640966272,0.029559080701661106
B*58, -0.1478618530407427,-0.13195860688740005,-0.042569046277125835,-0.045057650455821469, -0.1715601984742402,-0.22009996120197267,-0.29480983170159297,-0.099931621319688205,-0.17758279105620259,  1.2307722117502666,  1.6400861970726823,-0.32263591214464166,-0.10170035516166381,-0.12726677669424843,-0.097510115549470519,-0.056845740050440026,-0.068083646962029537, -0.1164864659060196,-0.15717272060190984,-0.15782315437332509,-0.043303306637999021,-0.088777893683355258,-0.15904822177448888,-0.042772538868570714
B*78,-0.041739400572488664,-0.037045679966422738,-0.009496355910123367,-0.01000346575093968,-0.032454899739007219,-0.032449603345944378,-0.079886181273610829,-0.019313580453280344,-0.026487375915986992,-0.074277203300411029,-0.072920939455757713, 0.66789094816545214,0.035384693123893876,-0.027306139714826042,-0.023665315901753477,-0.012812911289102415,-0.016947536051404432,-0.040313430574687469,-0.023036872161372682,-0.038461132346629186,-0.010484068972066395,-0.027002761581516026,-0.037098347814636286,-0.010072439197378538
INTERCEPT, 0.47357124262043993,  0.3152092861357762, -1.0875873231863042, -1.0204480185373128, 0.16107321083021561, 0.12804009003081726,  1.1997269803551485,-0.36250090701035742,-0.072915990028096789,  1.0993784164978251,  1.0469749193824249,  0.9542705013893712,-0.45378180004589552,-0.0030876095223070473,-0.13033065465757679,-0.78221306386144362,-0.48841239242521345, 0.44089678721747183,-0.15365720194792923, 0.37631330681404385, -0.9736208119233567,0.003239230044800037, 0.34319741998706477, -1.0133356181596012
